millis,frequency
11807568,0.025099
11808568,0.025099
11809568,0.025099
11810568,0.025099
11811568,0.025099
11812568,0.025099
11813568,0.025099
11814568,0.025099
11815568,0.025099
11816568,0.025099
11817568,0.025099
11818568,0.025099
11819568,0.025099
11820568,0.025099
11821568,0.025099
11822568,0.025099
11823568,0.025099
11824568,0.025099
11825568,0.025099
11826568,0.025099
11827568,0.025099
11828568,0.025099
11829568,0.025099
11830568,0.026883
11831568,0.026883
11832568,0.026883
11833568,0.026883
11834568,0.026883
11835568,0.026883
11836568,0.026883
11837568,0.026883
11838568,0.026883
11839568,0.026883
11840568,0.026883
11841568,0.026883
11842568,0.026883
11843568,0.026883
11844568,0.026883
11845568,0.026883
11846568,0.026883
11847568,0.026883
11848568,0.026883
11849568,0.026883
11850568,0.026883
11851568,0.026883
11852568,0.026883
11853568,0.026883
11854568,0.026883
11855568,0.026883
11856568,0.026883
11857568,0.026883
11858568,0.026883
11859568,0.026883
11860568,0.026883
11861568,0.032259
11862568,0.032259
11863568,0.032259
11864568,0.032259
11865568,0.032259
11866568,0.032259
11867568,0.032259
11868568,0.032259
11869568,0.032259
11870568,0.032259
11871568,0.032259
11872568,0.032259
11873568,0.032259
11874568,0.032259
11875568,0.032259
11876568,0.032259
11877568,0.032259
11878568,0.032259
11879568,0.032259
11880568,0.032259
11881568,0.032259
11882568,0.032259
11883568,0.032259
11884568,0.032259
11885568,0.032259
11886568,0.032259
11887568,0.032259
11888568,0.032259
11889568,0.032259
11890568,0.032259
11891568,0.032259
11892568,0
11893568,0
11894568,0
11895568,0
11896568,0
11897568,0
11898568,0
11899568,0
11900568,0
11901568,0
11902568,0
11903568,0.02367
11904568,0.02367
11905568,0.02367
11906568,0.02367
11907568,0.02367
11908568,0.02367
11909568,0.02367
11910568,0.02367
11911568,0.02367
11912568,0.02367
11913568,0.02367
11914568,0.02367
11915568,0.02367
11916568,0.02367
11917568,0.02367
11918568,0.02367
11919568,0.02367
11920568,0.02367
11921568,0.02367
11922568,0.02367
11923568,0.02367
11924568,0.02367
11925568,0.02367
11926568,0.02367
11927568,0.02367
11928568,0.02367
11929568,0.02367
11930568,0.02367
11931568,0.02367
11932568,0.02367
11933568,0.02367
11934568,0.02367
11935568,0.02367
11936568,0.02367
11937568,0.02367
11938568,0.02367
11939568,0.02367
11940568,0.02367
11941568,0.02367
11942568,0.02367
11943568,0.02367
11944568,0.02367
11945568,0.023796
11946568,0.023796
11947568,0.023796
11948568,0.023796
11949568,0.023796
11950568,0.023796
11951568,0.023796
11952568,0.023796
11953568,0.023796
11954568,0.023796
11955568,0.023796
11956568,0.023796
11957568,0.023796
11958568,0.023796
11959568,0.023796
11960568,0.023796
11961568,0.023796
11962568,0.023796
11963568,0.023796
11964568,0.023796
11965568,0.023796
11966568,0.023796
11967568,0.023796
11968568,0.023796
11969568,0.023796
11970568,0.023796
11971568,0.023796
11972568,0.023796
11973568,0.023796
11974568,0.023796
11975568,0.023796
11976568,0.023796
11977568,0.023796
11978568,0.023796
11979568,0.023796
11980568,0.028637
11981568,0.028637
11982568,0.028637
11983568,0.028637
11984568,0.028637
11985568,0.028637
11986568,0.028637
11987568,0.028637
11988568,0.028637
11989568,0.028637
11990568,0.028637
11991568,0.028637
11992568,0.028637
11993568,0.028637
11994568,0.028637
11995568,0.028637
11996568,0.028637
11997568,0.028637
11998568,0.028637
11999568,0.028637
12000568,0.028637
12001568,0.028637
12002568,0.028637
12003568,0.028637
12004568,0.028637
12005568,0.028637
12006568,0.028637
12007568,0.028637
12008568,0.028637
12009568,0.034103
12010568,0.034103
12011568,0.034103
12012568,0.034103
12013568,0.034103
12014568,0.034103
12015568,0.034103
12016568,0.034103
12017568,0.034103
12018568,0.034103
12019568,0.034103
12020568,0.034103
12021568,0.034103
12022568,0.034103
12023568,0.034103
12024568,0.034103
12025568,0.034103
12026568,0.034103
12027568,0.034103
12028568,0.034103
12029568,0.034103
12030568,0.034103
12031568,0.034103
12032568,0.044226
12033568,0.044226
12034568,0.044226
12035568,0.044226
12036568,0.044226
12037568,0.044226
12038568,0.044226
12039568,0.044226
12040568,0.044226
12041568,0.044226
12042568,0.044226
12043568,0.044226
12044568,0.044226
12045568,0.044226
12046568,0.044226
12047568,0.044226
12048568,0.044226
12049568,0.044226
12050568,0.044226
12051568,0.044226
12052568,0.044226
12053568,0.044226
12054568,0.044226
12055568,0
12056568,0
12057568,0
12058568,0
12059568,0
12060568,0
12061568,0
12062568,0
12063568,0
12064568,0
12065568,0
12066568,0.029331
12067568,0.029331
12068568,0.029331
12069568,0.029331
12070568,0.029331
12071568,0.029331
12072568,0.029331
12073568,0.029331
12074568,0.029331
12075568,0.029331
12076568,0.029331
12077568,0.029331
12078568,0.029331
12079568,0.029331
12080568,0.029331
12081568,0.029331
12082568,0.029331
12083568,0.029331
12084568,0.029331
12085568,0.029331
12086568,0.029331
12087568,0.029331
12088568,0.029331
12089568,0.029331
12090568,0.029331
12091568,0.029331
12092568,0.029331
12093568,0.029331
12094568,0.029331
12095568,0.029331
12096568,0.029331
12097568,0.029331
12098568,0.029331
12099568,0.029331
12100568,0
12101568,0.02886
12102568,0.02886
12103568,0.02886
12104568,0.02886
12105568,0.02886
12106568,0.02886
12107568,0.02886
12108568,0.02886
12109568,0.02886
12110568,0.02886
12111568,0.02886
12112568,0.02886
12113568,0.02886
12114568,0.02886
12115568,0.02886
12116568,0.02886
12117568,0.02886
12118568,0.02886
12119568,0.02886
12120568,0.02886
12121568,0.02886
12122568,0.02886
12123568,0.02886
12124568,0.02886
12125568,0.040653
12126568,0.040653
12127568,0.040653
12128568,0.040653
12129568,0.040653
12130568,0.040653
12131568,0.040653
12132568,0.040653
12133568,0.040653
12134568,0.040653
12135568,0.040653
12136568,0.040653
12137568,0.040653
12138568,0.040653
12139568,0.040653
12140568,0.040653
12141568,0.040653
12142568,0.040653
12143568,0.040653
12144568,0.040653
12145568,0.040653
12146568,0.040653
12147568,0.040653
12148568,0.040653
12149568,0.040653
12150568,0
12151568,0
12152568,0
12153568,0
12154568,0
12155568,0
12156568,0
12157568,0
12158568,0
12159568,0
12160568,0
12161568,0
12162568,0
12163568,0
12164568,0
12165568,0
12166568,0
12167568,0
12168568,0
12169568,0
12170568,0.02252
12171568,0.02252
12172568,0.02252
12173568,0.02252
12174568,0.02252
12175568,0.02252
12176568,0.02252
12177568,0.02252
12178568,0.02252
12179568,0.02252
12180568,0.02252
12181568,0.02252
12182568,0.02252
12183568,0.02252
12184568,0.02252
12185568,0.02252
12186568,0.02252
12187568,0.02252
12188568,0.02252
12189568,0.02252
12190568,0.02252
12191568,0.02252
12192568,0.02252
12193568,0.02252
12194568,0.02252
12195568,0.02252
12196568,0.02252
12197568,0.02252
12198568,0.02252
12199568,0.02252
12200568,0.02252
12201568,0.02252
12202568,0.02252
12203568,0.02252
12204568,0.02252
12205568,0.02252
12206568,0.02252
12207568,0.02252
12208568,0.02252
12209568,0.02252
12210568,0.024607
12211568,0.024607
12212568,0.024607
12213568,0.024607
12214568,0.024607
12215568,0.024607
12216568,0.024607
12217568,0.024607
12218568,0.024607
12219568,0.024607
12220568,0.024607
12221568,0.024607
12222568,0.024607
12223568,0.024607
12224568,0.024607
12225568,0.024607
12226568,0.024607
12227568,0.024607
12228568,0.024607
12229568,0.024607
12230568,0.024607
12231568,0.024607
12232568,0.024607
12233568,0.024607
12234568,0.024607
12235568,0.024607
12236568,0.024607
12237568,0.024607
12238568,0.024607
12239568,0.024607
12240568,0.024607
12241568,0.024607
12242568,0.024607
12243568,0.024607
12244568,0.024607
12245568,0.024607
12246568,0.028128
12247568,0.028128
12248568,0.028128
12249568,0.028128
12250568,0.028128
12251568,0.028128
12252568,0.028128
12253568,0.028128
12254568,0.028128
12255568,0.028128
12256568,0.028128
12257568,0.028128
12258568,0.028128
12259568,0.028128
12260568,0.028128
12261568,0.028128
12262568,0.028128
12263568,0.028128
12264568,0.028128
12265568,0.028128
12266568,0.028128
12267568,0.028128
12268568,0.028128
12269568,0.028128
12270568,0.028128
12271568,0.028128
12272568,0.028128
12273568,0.028128
12274568,0.028128
12275568,0.028128
12276568,0.028128
12277568,0.028128
12278568,0.03138
12279568,0.03138
12280568,0.03138
12281568,0.03138
12282568,0.03138
12283568,0.03138
12284568,0.03138
12285568,0.03138
12286568,0.03138
12287568,0.03138
12288568,0.03138
12289568,0.03138
12290568,0.03138
12291568,0.03138
12292568,0.03138
12293568,0.03138
12294568,0.03138
12295568,0.03138
12296568,0.03138
12297568,0.03138
12298568,0.03138
12299568,0.03138
12300568,0.03138
12301568,0.03138
12302568,0.03138
12303568,0.03138
12304568,0.03138
12305568,0.03138
12306568,0.03138
12307568,0.03138
12308568,0.03138
12309568,0.03138
12310568,0
12311568,0
12312568,0
12313568,0.028785
12314568,0.028785
12315568,0.028785
12316568,0.028785
12317568,0.028785
12318568,0.028785
12319568,0.028785
12320568,0.028785
12321568,0.028785
12322568,0.028785
12323568,0.028785
12324568,0.028785
12325568,0.028785
12326568,0.028785
12327568,0.028785
12328568,0.028785
12329568,0.028785
12330568,0.028785
12331568,0.028785
12332568,0.028785
12333568,0.028785
12334568,0.046345
12335568,0.046345
12336568,0.046345
12337568,0.046345
12338568,0.046345
12339568,0.046345
12340568,0.046345
12341568,0.046345
12342568,0.046345
12343568,0.046345
12344568,0.046345
12345568,0.046345
12346568,0.046345
12347568,0.046345
12348568,0.046345
12349568,0.046345
12350568,0.046345
12351568,0.046345
12352568,0.046345
12353568,0.046345
12354568,0.046345
12355568,0.046345
12356568,0
12357568,0
12358568,0
12359568,0
12360568,0
12361568,0
12362568,0.035993
12363568,0.035993
12364568,0.035993
12365568,0.035993
12366568,0.035993
12367568,0.035993
12368568,0.035993
12369568,0.035993
12370568,0.035993
12371568,0.035993
12372568,0.035993
12373568,0.035993
12374568,0.035993
12375568,0.035993
12376568,0.035993
12377568,0.035993
12378568,0.035993
12379568,0.035993
12380568,0.035993
12381568,0.035993
12382568,0.035993
12383568,0.035993
12384568,0.035993
12385568,0.035993
12386568,0.035993
12387568,0.035993
12388568,0.035993
12389568,0.035993
12390568,0
12391568,0
12392568,0
12393568,0
12394568,0
12395568,0
12396568,0
12397568,0
12398568,0
12399568,0.026896
12400568,0.026896
12401568,0.026896
12402568,0.026896
12403568,0.026896
12404568,0.026896
12405568,0.026896
12406568,0.026896
12407568,0.026896
12408568,0.026896
12409568,0.026896
12410568,0.026896
12411568,0.026896
12412568,0.026896
12413568,0.026896
12414568,0.026896
12415568,0.026896
12416568,0.026896
12417568,0.026896
12418568,0.026896
12419568,0.026896
12420568,0.026896
12421568,0.026896
12422568,0.026896
12423568,0.026896
12424568,0.026896
12425568,0.026896
12426568,0.036766
12427568,0.036766
12428568,0.036766
12429568,0.036766
12430568,0.036766
12431568,0.036766
12432568,0.036766
12433568,0.036766
12434568,0.036766
12435568,0.036766
12436568,0.036766
12437568,0.036766
12438568,0.036766
12439568,0.036766
12440568,0.036766
12441568,0.036766
12442568,0.036766
12443568,0.036766
12444568,0.036766
12445568,0.036766
12446568,0.036766
12447568,0.036766
12448568,0.036766
12449568,0.036766
12450568,0.036766
12451568,0.036766
12452568,0.036766
12453568,0.036766
12454568,0
12455568,0
12456568,0
12457568,0
12458568,0
12459568,0
12460568,0
12461568,0
12462568,0
12463568,0.027032
12464568,0.027032
12465568,0.027032
12466568,0.027032
12467568,0.027032
12468568,0.027032
12469568,0.027032
12470568,0.027032
12471568,0.027032
12472568,0.027032
12473568,0.027032
12474568,0.027032
12475568,0.027032
12476568,0.027032
12477568,0.027032
12478568,0.027032
12479568,0.027032
12480568,0.027032
12481568,0.027032
12482568,0.027032
12483568,0.027032
12484568,0.027032
12485568,0.027032
12486568,0.027032
12487568,0.027032
12488568,0.027032
12489568,0.027032
12490568,0.027032
12491568,0.027032
12492568,0.027032
12493568,0.027032
12494568,0.027032
12495568,0.027032
12496568,0.027032
12497568,0.027032
12498568,0.027032
12499568,0.027032
12500568,0
12501568,0
12502568,0.025741
12503568,0.025741
12504568,0.025741
12505568,0.025741
12506568,0.025741
12507568,0.025741
12508568,0.025741
12509568,0.025741
12510568,0.025741
12511568,0.025741
12512568,0.025741
12513568,0.025741
12514568,0.025741
12515568,0.025741
12516568,0.025741
12517568,0.025741
12518568,0.025741
12519568,0.025741
12520568,0.025741
12521568,0.025741
12522568,0.025741
12523568,0.025741
12524568,0.025741
12525568,0.025741
12526568,0.025741
12527568,0.025741
12528568,0.025741
12529568,0.025741
12530568,0.025741
12531568,0.025741
12532568,0.025741
12533568,0.025741
12534568,0.025741
12535568,0.025741
12536568,0.025741
12537568,0.025741
12538568,0.025741
12539568,0.025741
12540568,0.025741
12541568,0
12542568,0
12543568,0
12544568,0
12545568,0
12546568,0
12547568,0.022203
12548568,0.022203
12549568,0.022203
12550568,0.022203
12551568,0.022203
12552568,0.022203
12553568,0.022203
12554568,0.022203
12555568,0.022203
12556568,0.022203
12557568,0.022203
12558568,0.022203
12559568,0.022203
12560568,0.022203
12561568,0.022203
12562568,0.022203
12563568,0.022203
12564568,0.022203
12565568,0.022203
12566568,0.022203
12567568,0.022203
12568568,0.022203
12569568,0.022203
12570568,0.022203
12571568,0.022203
12572568,0.022203
12573568,0.022203
12574568,0.022203
12575568,0.022203
12576568,0.022203
12577568,0.022203
12578568,0.022203
12579568,0.022203
12580568,0.022203
12581568,0.022203
12582568,0.022203
12583568,0.022203
12584568,0.022203
12585568,0.022203
12586568,0.02564
12587568,0.02564
12588568,0.02564
12589568,0.02564
12590568,0.02564
12591568,0.02564
12592568,0.02564
12593568,0.02564
12594568,0.02564
12595568,0.02564
12596568,0.02564
12597568,0.02564
12598568,0.02564
12599568,0.02564
12600568,0.02564
12601568,0.02564
12602568,0.02564
12603568,0.02564
12604568,0.02564
12605568,0.02564
12606568,0.02564
12607568,0.02564
12608568,0.02564
12609568,0.02564
12610568,0.02564
12611568,0.02564
12612568,0.02564
12613568,0.02564
12614568,0.02564
12615568,0.02564
12616568,0.02564
12617568,0.02564
12618568,0.02564
12619568,0.02564
12620568,0.02564
12621568,0.028939
12622568,0.028939
12623568,0.028939
12624568,0.028939
12625568,0.028939
12626568,0.028939
12627568,0.028939
12628568,0.028939
12629568,0.028939
12630568,0.028939
12631568,0.028939
12632568,0.028939
12633568,0.028939
12634568,0.028939
12635568,0.028939
12636568,0.028939
12637568,0.028939
12638568,0.028939
12639568,0.028939
12640568,0.028939
12641568,0.028939
12642568,0.028939
12643568,0.028939
12644568,0.028939
12645568,0.028939
12646568,0.028939
12647568,0.028939
12648568,0.028939
12649568,0.028939
12650568,0.028939
12651568,0.028939
12652568,0.028939
12653568,0.028939
12654568,0.028939
12655568,0
12656568,0
12657568,0
12658568,0
12659568,0
12660568,0
12661568,0
12662568,0
12663568,0.023922
12664568,0.023922
12665568,0.023922
12666568,0.023922
12667568,0.023922
12668568,0.023922
12669568,0.023922
12670568,0.023922
12671568,0.023922
12672568,0.023922
12673568,0.023922
12674568,0.023922
12675568,0.023922
12676568,0.023922
12677568,0.023922
12678568,0.023922
12679568,0.023922
12680568,0.023922
12681568,0.023922
12682568,0.023922
12683568,0.023922
12684568,0.023922
12685568,0.023922
12686568,0.023922
12687568,0.0409
12688568,0.0409
12689568,0.0409
12690568,0.0409
12691568,0.0409
12692568,0.0409
12693568,0.0409
12694568,0.0409
12695568,0.0409
12696568,0.0409
12697568,0.0409
12698568,0.0409
12699568,0.0409
12700568,0.0409
12701568,0.0409
12702568,0.0409
12703568,0.0409
12704568,0.0409
12705568,0.0409
12706568,0.0409
12707568,0.0409
12708568,0.0409
12709568,0.0409
12710568,0.0409
12711568,0.0409
12712568,0
12713568,0
12714568,0
12715568,0
12716568,0.034695
12717568,0.034695
12718568,0.034695
12719568,0.034695
12720568,0.034695
12721568,0.034695
12722568,0.034695
12723568,0.034695
12724568,0.034695
12725568,0.034695
12726568,0.034695
12727568,0.034695
12728568,0.034695
12729568,0.034695
12730568,0.034695
12731568,0.034695
12732568,0.034695
12733568,0.034695
12734568,0.034695
12735568,0.034695
12736568,0.034695
12737568,0.034695
12738568,0.034695
12739568,0.034695
12740568,0.034695
12741568,0.034695
12742568,0.034695
12743568,0.034695
12744568,0.034695
12745568,0
12746568,0
12747568,0
12748568,0
12749568,0
12750568,0
12751568,0
12752568,0
12753568,0
12754568,0
12755568,0
12756568,0
12757568,0
12758568,0.023489
12759568,0.023489
12760568,0.023489
12761568,0.023489
12762568,0.023489
12763568,0.023489
12764568,0.023489
12765568,0.023489
12766568,0.023489
12767568,0.023489
12768568,0.023489
12769568,0.023489
12770568,0.023489
12771568,0.023489
12772568,0.023489
12773568,0.023489
12774568,0.023489
12775568,0.023489
12776568,0.023489
12777568,0.023489
12778568,0.023489
12779568,0.023489
12780568,0.023489
12781568,0.023489
12782568,0.023489
12783568,0.023489
12784568,0.023489
12785568,0.023489
12786568,0.035681
12787568,0.035681
12788568,0.035681
12789568,0.035681
12790568,0.035681
12791568,0.035681
12792568,0.035681
12793568,0.035681
12794568,0.035681
12795568,0.035681
12796568,0.035681
12797568,0.035681
12798568,0.035681
12799568,0.035681
12800568,0.035681
12801568,0.035681
12802568,0.035681
12803568,0.035681
12804568,0.035681
12805568,0.035681
12806568,0.035681
12807568,0.035681
12808568,0.035681
12809568,0.035681
12810568,0.035681
12811568,0.035681
12812568,0.035681
12813568,0.035681
12814568,0.035681
12815568,0
12816568,0
12817568,0
12818568,0
